user_id,product_id,product_name,category,rating,timestamp
U00225,P0154,Apple Curtains,Home & Kitchen,5,2025-11-28 15:38:29
U00872,P0023,HP Shampoo,Beauty,3,2026-01-15 15:38:29
U00152,P0187,Samsung Bed Sheet,Home & Kitchen,3,2026-02-10 15:38:29
U00198,P0161,Generic Sunglasses,Fashion,5,2025-10-05 15:38:29
U00655,P0181,Nike Tea,Grocery,5,2026-01-08 15:38:29
U00810,P0026,LG Puzzle,Toys,5,2025-09-03 15:38:29
U00289,P0075,HP T-Shirt,Fashion,4,2025-12-09 15:38:29
U00793,P0036,Dell Badminton Racket,Sports,4,2026-01-06 15:38:29
U00406,P0157,Sony Sunglasses,Fashion,5,2025-10-10 15:38:29
U00998,P0126,Dell Rice,Grocery,3,2025-10-23 15:38:29
U00958,P0068,Generic Mixer Grinder,Home & Kitchen,5,2026-01-16 15:38:29
U00072,P0160,Nike Novel,Books,3,2025-08-29 15:38:29
U00567,P0183,LG Pressure Cooker,Home & Kitchen,4,2025-10-09 15:38:29
U00395,P0159,LG Remote Car,Toys,2,2025-10-02 15:38:29
U00215,P0162,Puma Skincare Kit,Beauty,4,2025-11-11 15:38:29
U00247,P0086,Nike Vacuum Cleaner,Home & Kitchen,3,2025-08-16 15:38:29
U00904,P0110,Nike Handbag,Fashion,1,2025-08-27 15:38:29
U00551,P0135,LG Vacuum Cleaner,Home & Kitchen,2,2025-09-10 15:38:29
U00826,P0177,Samsung Coffee,Grocery,4,2025-12-12 15:38:29
U00298,P0050,Dell Face Cream,Beauty,1,2026-01-20 15:38:29
U00261,P0030,Generic Remote Car,Toys,5,2025-11-25 15:38:29
U00467,P0127,Sony Shoes,Fashion,3,2025-10-08 15:38:29
U00207,P0099,Samsung Self-Help Book,Books,5,2025-10-15 15:38:29
U00038,P0097,Samsung Shoes,Fashion,5,2025-09-06 15:38:29
U00041,P0160,Nike Novel,Books,4,2025-09-27 15:38:29
U00070,P0069,Apple Biography,Books,4,2025-11-03 15:38:29
U00462,P0045,Nike Fiction,Books,4,2026-02-02 15:38:29
U00680,P0063,HP Puzzle,Toys,5,2026-02-05 15:38:29
U00352,P0183,LG Pressure Cooker,Home & Kitchen,5,2025-10-31 15:38:29
U00555,P0033,Nike Face Cream,Beauty,4,2026-01-17 15:38:29
U00945,P0089,Dell Skincare Kit,Beauty,5,2026-02-05 15:38:29
U00509,P0160,Nike Novel,Books,3,2025-09-04 15:38:29
U00655,P0140,Dell Doll,Toys,4,2025-10-12 15:38:29
U00877,P0171,Samsung Puzzle,Toys,2,2026-01-15 15:38:29
U00920,P0026,LG Puzzle,Toys,5,2025-10-04 15:38:29
U00468,P0198,Generic Football,Sports,5,2025-08-21 15:38:29
U00603,P0057,Puma Cooking Oil,Grocery,4,2025-10-15 15:38:29
U00186,P0094,Sony Self-Help Book,Books,4,2026-01-24 15:38:29
U00122,P0044,Dell Board Game,Toys,5,2025-11-18 15:38:29
U00451,P0131,HP Football,Sports,5,2025-10-26 15:38:29
U00461,P0115,LG Dumbbell Set,Sports,2,2026-01-04 15:38:29
U00395,P0048,LG Business Book,Books,4,2026-01-01 15:38:29
U00563,P0064,LG Cooking Oil,Grocery,4,2026-01-05 15:38:29
U00862,P0020,Dell Puzzle,Toys,5,2025-12-30 15:38:29
U00870,P0008,Sony Lipstick,Beauty,5,2025-08-30 15:38:29
U00869,P0188,Sony Badminton Racket,Sports,4,2025-08-28 15:38:29
U00597,P0164,Apple Remote Car,Toys,5,2026-02-04 15:38:29
U00654,P0145,Generic Doll,Toys,3,2025-08-16 15:38:29
U00357,P0103,Generic Yoga Mat,Sports,5,2025-11-17 15:38:29
U00897,P0077,Adidas Yoga Mat,Sports,4,2025-12-14 15:38:29
U00064,P0108,Puma Cookbook,Books,3,2025-10-17 15:38:29
U00921,P0148,HP Shampoo,Beauty,3,2025-11-20 15:38:29
U00378,P0139,Nike Headphones,Electronics,5,2026-02-05 15:38:29
U00505,P0079,Dell Football,Sports,3,2025-09-04 15:38:29
U00855,P0130,Nike Coffee,Grocery,5,2026-01-17 15:38:29
U00278,P0093,Sony Doll,Toys,1,2026-01-26 15:38:29
U00765,P0156,Generic Dinner Set,Home & Kitchen,1,2025-10-20 15:38:29
U00379,P0027,HP Dinner Set,Home & Kitchen,3,2026-01-10 15:38:29
U00053,P0047,Apple Self-Help Book,Books,3,2026-01-31 15:38:29
U00456,P0133,Adidas Cookbook,Books,4,2026-01-01 15:38:29
U00599,P0191,HP Headphones,Electronics,5,2025-12-27 15:38:29
U00751,P0061,LG Coffee,Grocery,5,2025-11-18 15:38:29
U00768,P0013,LG Skincare Kit,Beauty,2,2025-12-20 15:38:29
U00761,P0024,Nike Cooking Oil,Grocery,5,2025-10-09 15:38:29
U00590,P0187,Samsung Bed Sheet,Home & Kitchen,4,2025-11-07 15:38:29
U00118,P0155,Nike Biography,Books,4,2025-09-11 15:38:29
U00418,P0015,LG Sunglasses,Fashion,5,2025-12-02 15:38:29
U00457,P0198,Generic Football,Sports,3,2025-10-15 15:38:29
U00684,P0031,Samsung Football,Sports,2,2025-08-24 15:38:29
U00496,P0102,Apple Face Cream,Beauty,5,2025-08-15 15:38:29
U00331,P0141,LG Biography,Books,5,2025-08-16 15:38:29
U00147,P0183,LG Pressure Cooker,Home & Kitchen,5,2026-01-27 15:38:29
U00816,P0065,Dell Tablet,Electronics,5,2025-10-16 15:38:29
U00124,P0047,Apple Self-Help Book,Books,3,2025-10-31 15:38:29
U00003,P0117,HP Business Book,Books,2,2025-11-28 15:38:29
U00951,P0130,Nike Coffee,Grocery,3,2026-01-26 15:38:29
U00987,P0070,Generic Business Book,Books,3,2026-01-26 15:38:29
U00048,P0097,Samsung Shoes,Fashion,4,2026-01-16 15:38:29
U00419,P0195,Generic Doll,Toys,5,2025-10-14 15:38:29
U00903,P0110,Nike Handbag,Fashion,5,2025-08-18 15:38:29
U00480,P0173,Nike Dumbbell Set,Sports,4,2025-11-19 15:38:29
U00010,P0096,LG Building Blocks,Toys,5,2025-11-27 15:38:29
U00183,P0044,Dell Board Game,Toys,3,2025-09-18 15:38:29
U00738,P0035,Apple Dinner Set,Home & Kitchen,3,2025-11-27 15:38:29
U00216,P0028,Apple Gaming Console,Electronics,5,2025-10-09 15:38:29
U00931,P0174,Samsung Football,Sports,3,2026-01-07 15:38:29
U00956,P0054,Puma Perfume,Beauty,5,2025-10-21 15:38:29
U00036,P0005,LG Tablet,Electronics,4,2025-12-09 15:38:29
U00974,P0110,Nike Handbag,Fashion,5,2025-12-13 15:38:29
U00589,P0190,HP Coffee,Grocery,5,2025-10-26 15:38:29
U00280,P0192,HP Shoes,Fashion,2,2025-10-26 15:38:29
U00056,P0191,HP Headphones,Electronics,3,2025-10-14 15:38:29
U00913,P0168,Generic Coffee,Grocery,5,2026-01-30 15:38:29
U00728,P0173,Nike Dumbbell Set,Sports,3,2025-08-25 15:38:29
U00833,P0146,Puma Handbag,Fashion,5,2025-12-12 15:38:29
U00264,P0134,Sony Jeans,Fashion,5,2025-10-13 15:38:29
U00232,P0034,Nike Rice,Grocery,3,2025-08-22 15:38:29
U00057,P0197,Generic Tea,Grocery,4,2025-11-04 15:38:29
U00294,P0068,Generic Mixer Grinder,Home & Kitchen,4,2025-09-01 15:38:29
U00184,P0142,Puma Rice,Grocery,5,2025-08-28 15:38:29
U00117,P0129,HP Doll,Toys,4,2025-09-19 15:38:29
U00171,P0062,Puma Laptop,Electronics,4,2025-10-22 15:38:29
U00936,P0039,Nike Dress,Fashion,5,2026-02-07 15:38:29
U00375,P0071,Generic Shoes,Fashion,3,2025-10-01 15:38:29
U00033,P0016,HP Puzzle,Toys,3,2025-12-25 15:38:29
U00119,P0084,Apple Running Shoes,Sports,5,2025-10-20 15:38:29
U00341,P0072,LG Lipstick,Beauty,2,2026-01-13 15:38:29
U00323,P0077,Adidas Yoga Mat,Sports,4,2025-11-13 15:38:29
U00682,P0001,Nike T-Shirt,Fashion,4,2025-11-09 15:38:29
U00988,P0189,Samsung Rice,Grocery,4,2025-11-07 15:38:29
U00037,P0023,HP Shampoo,Beauty,5,2025-12-04 15:38:29
U00297,P0047,Apple Self-Help Book,Books,5,2025-11-15 15:38:29
U00872,P0181,Nike Tea,Grocery,4,2025-10-22 15:38:29
U00672,P0120,Sony Self-Help Book,Books,5,2025-09-20 15:38:29
U00407,P0122,Puma Shoes,Fashion,5,2025-12-09 15:38:29
U00664,P0001,Nike T-Shirt,Fashion,5,2026-01-25 15:38:29
U00712,P0047,Apple Self-Help Book,Books,1,2025-09-14 15:38:29
U00206,P0073,Nike Shampoo,Beauty,5,2025-09-13 15:38:29
U00343,P0086,Nike Vacuum Cleaner,Home & Kitchen,5,2025-12-28 15:38:29
U00466,P0002,Apple Vacuum Cleaner,Home & Kitchen,3,2025-12-08 15:38:29
U00827,P0154,Apple Curtains,Home & Kitchen,4,2026-02-05 15:38:29
U00686,P0129,HP Doll,Toys,5,2025-10-25 15:38:29
U00284,P0126,Dell Rice,Grocery,3,2026-01-03 15:38:29
U00962,P0021,LG Face Cream,Beauty,5,2025-11-17 15:38:29
U00255,P0084,Apple Running Shoes,Sports,3,2025-08-22 15:38:29
U00810,P0032,Dell Handbag,Fashion,5,2025-10-18 15:38:29
U00041,P0137,Puma Laptop,Electronics,4,2026-02-10 15:38:29
U00110,P0034,Nike Rice,Grocery,5,2025-12-30 15:38:29
U00597,P0038,Adidas Tablet,Electronics,1,2025-09-21 15:38:29
U00549,P0196,Puma Business Book,Books,5,2025-09-21 15:38:29
U00616,P0058,Apple Cooking Oil,Grocery,4,2025-12-09 15:38:29
U00459,P0181,Nike Tea,Grocery,5,2025-09-22 15:38:29
U00745,P0085,Samsung Running Shoes,Sports,5,2026-01-07 15:38:29
U00916,P0096,LG Building Blocks,Toys,3,2025-09-10 15:38:29
U00256,P0102,Apple Face Cream,Beauty,3,2026-02-06 15:38:29
U00332,P0011,HP Camera,Electronics,5,2025-09-08 15:38:29
U00894,P0176,LG Snacks,Grocery,5,2025-10-03 15:38:29
U00043,P0086,Nike Vacuum Cleaner,Home & Kitchen,4,2025-12-23 15:38:29
U00222,P0182,LG Handbag,Fashion,5,2025-11-15 15:38:29
U00035,P0198,Generic Football,Sports,5,2025-08-17 15:38:29
U00740,P0125,Puma Sunglasses,Fashion,3,2025-12-16 15:38:29
U00350,P0077,Adidas Yoga Mat,Sports,4,2025-08-26 15:38:29
U00443,P0197,Generic Tea,Grocery,4,2026-02-01 15:38:29
U00650,P0115,LG Dumbbell Set,Sports,3,2025-12-12 15:38:29
U00071,P0108,Puma Cookbook,Books,5,2025-09-18 15:38:29
U00311,P0007,Sony Gaming Console,Electronics,5,2025-09-01 15:38:29
U00077,P0149,Puma Puzzle,Toys,5,2025-11-28 15:38:29
U00928,P0035,Apple Dinner Set,Home & Kitchen,4,2025-10-25 15:38:29
U00795,P0134,Sony Jeans,Fashion,5,2026-01-03 15:38:29
U00580,P0037,Sony Bed Sheet,Home & Kitchen,3,2026-01-01 15:38:29
U00053,P0160,Nike Novel,Books,5,2025-09-04 15:38:29
U00522,P0058,Apple Cooking Oil,Grocery,4,2025-12-05 15:38:29
U00599,P0188,Sony Badminton Racket,Sports,4,2025-09-10 15:38:29
U00077,P0061,LG Coffee,Grocery,3,2025-09-15 15:38:29
U00153,P0146,Puma Handbag,Fashion,4,2025-12-06 15:38:29
U00763,P0105,Adidas Hair Oil,Beauty,4,2025-08-19 15:38:29
U00123,P0028,Apple Gaming Console,Electronics,3,2025-10-08 15:38:29
U00872,P0170,Generic Biography,Books,4,2026-01-17 15:38:29
U00639,P0131,HP Football,Sports,3,2025-12-12 15:38:29
U00950,P0172,HP Shampoo,Beauty,5,2025-11-01 15:38:29
U00298,P0156,Generic Dinner Set,Home & Kitchen,4,2025-11-12 15:38:29
U00742,P0069,Apple Biography,Books,4,2025-11-20 15:38:29
U00195,P0028,Apple Gaming Console,Electronics,2,2026-01-09 15:38:29
U00868,P0033,Nike Face Cream,Beauty,4,2026-01-04 15:38:29
U00278,P0131,HP Football,Sports,5,2025-09-22 15:38:29
U00940,P0016,HP Puzzle,Toys,4,2025-12-25 15:38:29
U00424,P0126,Dell Rice,Grocery,4,2025-09-18 15:38:29
U00373,P0115,LG Dumbbell Set,Sports,5,2025-11-10 15:38:29
U00502,P0063,HP Puzzle,Toys,5,2026-01-11 15:38:29
U00517,P0063,HP Puzzle,Toys,4,2025-10-04 15:38:29
U00205,P0141,LG Biography,Books,4,2026-02-01 15:38:29
U00531,P0110,Nike Handbag,Fashion,4,2025-12-01 15:38:29
U00861,P0181,Nike Tea,Grocery,5,2025-10-02 15:38:29
U00544,P0150,Samsung Shoes,Fashion,5,2025-10-03 15:38:29
U00613,P0197,Generic Tea,Grocery,3,2025-10-16 15:38:29
U00447,P0139,Nike Headphones,Electronics,3,2025-10-27 15:38:29
U00552,P0061,LG Coffee,Grocery,5,2025-10-13 15:38:29
U00349,P0033,Nike Face Cream,Beauty,4,2025-09-27 15:38:29
U00211,P0046,Dell Perfume,Beauty,5,2025-11-14 15:38:29
U00989,P0094,Sony Self-Help Book,Books,5,2025-09-20 15:38:29
U00841,P0122,Puma Shoes,Fashion,5,2025-12-31 15:38:29
U00927,P0139,Nike Headphones,Electronics,5,2026-01-07 15:38:29
U00916,P0044,Dell Board Game,Toys,3,2025-10-17 15:38:29
U00431,P0080,Apple Badminton Racket,Sports,4,2026-02-06 15:38:29
U00137,P0162,Puma Skincare Kit,Beauty,4,2025-09-17 15:38:29
U00294,P0154,Apple Curtains,Home & Kitchen,4,2025-11-09 15:38:29
U00683,P0001,Nike T-Shirt,Fashion,3,2025-08-30 15:38:29
U00289,P0001,Nike T-Shirt,Fashion,5,2026-02-03 15:38:29
U00761,P0087,Puma Snacks,Grocery,5,2025-08-15 15:38:29
U00127,P0118,Apple Vacuum Cleaner,Home & Kitchen,3,2025-08-25 15:38:29
U00767,P0102,Apple Face Cream,Beauty,4,2025-09-17 15:38:29
U00653,P0079,Dell Football,Sports,4,2025-08-31 15:38:29
U00499,P0111,Puma Puzzle,Toys,3,2025-10-10 15:38:29
U00662,P0156,Generic Dinner Set,Home & Kitchen,5,2026-01-17 15:38:29
U00082,P0068,Generic Mixer Grinder,Home & Kitchen,3,2026-02-10 15:38:29
U00565,P0164,Apple Remote Car,Toys,4,2025-10-14 15:38:29
U00867,P0056,LG Face Cream,Beauty,4,2026-01-20 15:38:29
U00658,P0064,LG Cooking Oil,Grocery,4,2025-10-12 15:38:29
U00805,P0063,HP Puzzle,Toys,4,2025-12-16 15:38:29
U00193,P0073,Nike Shampoo,Beauty,4,2025-11-30 15:38:29
U00146,P0200,Apple Badminton Racket,Sports,4,2025-12-15 15:38:29
U00964,P0063,HP Puzzle,Toys,3,2026-01-09 15:38:29
U00369,P0189,Samsung Rice,Grocery,3,2025-10-18 15:38:29
U00789,P0028,Apple Gaming Console,Electronics,4,2025-11-10 15:38:29
U00457,P0071,Generic Shoes,Fashion,3,2026-01-14 15:38:29
U00675,P0011,HP Camera,Electronics,4,2025-11-14 15:38:29
U00192,P0067,Dell Mixer Grinder,Home & Kitchen,5,2025-11-30 15:38:29
U00539,P0012,Dell Action Figure,Toys,5,2025-12-14 15:38:29
U00729,P0083,Nike Shampoo,Beauty,5,2025-09-14 15:38:29
U00847,P0135,LG Vacuum Cleaner,Home & Kitchen,5,2025-10-08 15:38:29
U00556,P0170,Generic Biography,Books,5,2025-12-27 15:38:29
U00831,P0010,Generic Lipstick,Beauty,4,2025-08-24 15:38:29
U00293,P0124,Samsung Self-Help Book,Books,5,2025-09-03 15:38:29
U00709,P0007,Sony Gaming Console,Electronics,4,2025-12-09 15:38:29
U00378,P0146,Puma Handbag,Fashion,5,2025-11-23 15:38:29
U00458,P0027,HP Dinner Set,Home & Kitchen,1,2025-11-04 15:38:29
U00591,P0073,Nike Shampoo,Beauty,4,2025-12-10 15:38:29
U00699,P0059,Dell T-Shirt,Fashion,5,2025-12-11 15:38:29
U00134,P0122,Puma Shoes,Fashion,3,2025-11-21 15:38:29
U00318,P0168,Generic Coffee,Grocery,5,2025-08-24 15:38:29
U00721,P0154,Apple Curtains,Home & Kitchen,5,2025-11-28 15:38:29
U00422,P0143,Sony Building Blocks,Toys,3,2025-10-18 15:38:29
U00221,P0006,HP Board Game,Toys,4,2026-01-21 15:38:29
U00634,P0133,Adidas Cookbook,Books,4,2025-11-19 15:38:29
U00805,P0137,Puma Laptop,Electronics,5,2026-01-25 15:38:29
U00118,P0077,Adidas Yoga Mat,Sports,3,2025-10-21 15:38:29
U00178,P0025,Generic Badminton Racket,Sports,5,2025-09-02 15:38:29
U00053,P0098,HP Self-Help Book,Books,4,2025-12-18 15:38:29
U00507,P0154,Apple Curtains,Home & Kitchen,4,2025-10-31 15:38:29
U00691,P0157,Sony Sunglasses,Fashion,5,2025-09-14 15:38:29
U00389,P0019,LG Dinner Set,Home & Kitchen,3,2025-09-19 15:38:29
U00967,P0159,LG Remote Car,Toys,4,2025-10-15 15:38:29
U00584,P0065,Dell Tablet,Electronics,4,2025-09-03 15:38:29
U00647,P0188,Sony Badminton Racket,Sports,5,2026-01-07 15:38:29
U00021,P0025,Generic Badminton Racket,Sports,5,2026-01-10 15:38:29
U00024,P0018,Apple Badminton Racket,Sports,1,2025-12-07 15:38:29
U00427,P0043,Dell Bed Sheet,Home & Kitchen,4,2025-11-21 15:38:29
U00349,P0105,Adidas Hair Oil,Beauty,5,2026-01-31 15:38:29
U00579,P0109,Adidas Skincare Kit,Beauty,4,2025-09-02 15:38:29
U00715,P0164,Apple Remote Car,Toys,5,2026-02-07 15:38:29
U00680,P0121,Generic Biography,Books,3,2025-12-05 15:38:29
U00647,P0176,LG Snacks,Grocery,4,2025-10-10 15:38:29
U00922,P0094,Sony Self-Help Book,Books,3,2025-12-28 15:38:29
U00496,P0140,Dell Doll,Toys,5,2025-11-27 15:38:29
U00898,P0191,HP Headphones,Electronics,4,2025-11-02 15:38:29
U00874,P0177,Samsung Coffee,Grocery,5,2026-01-12 15:38:29
U00468,P0167,Dell Football,Sports,4,2025-11-18 15:38:29
U00066,P0143,Sony Building Blocks,Toys,4,2025-12-07 15:38:29
U00211,P0006,HP Board Game,Toys,2,2025-12-13 15:38:29
U00968,P0134,Sony Jeans,Fashion,4,2025-10-19 15:38:29
U00697,P0065,Dell Tablet,Electronics,4,2025-12-08 15:38:29
U00925,P0047,Apple Self-Help Book,Books,5,2025-11-03 15:38:29
U00819,P0152,Samsung Gaming Console,Electronics,3,2025-10-10 15:38:29
U00010,P0144,Dell Dinner Set,Home & Kitchen,5,2025-10-21 15:38:29
U00614,P0144,Dell Dinner Set,Home & Kitchen,3,2025-10-11 15:38:29
U00077,P0090,Nike Mixer Grinder,Home & Kitchen,5,2025-12-26 15:38:29
U00889,P0062,Puma Laptop,Electronics,5,2025-10-28 15:38:29
U00088,P0136,Dell Puzzle,Toys,5,2025-09-11 15:38:29
U00037,P0022,Nike Perfume,Beauty,4,2025-11-02 15:38:29
U00403,P0041,Dell Rice,Grocery,5,2025-09-09 15:38:29
U00486,P0123,Puma Fiction,Books,5,2026-01-18 15:38:29
U00297,P0094,Sony Self-Help Book,Books,3,2025-10-25 15:38:29
U00513,P0156,Generic Dinner Set,Home & Kitchen,4,2026-01-29 15:38:29
U00224,P0198,Generic Football,Sports,5,2025-11-03 15:38:29
U00953,P0054,Puma Perfume,Beauty,5,2025-11-07 15:38:29
U00733,P0080,Apple Badminton Racket,Sports,4,2025-09-27 15:38:29
U00457,P0007,Sony Gaming Console,Electronics,5,2025-10-08 15:38:29
U00212,P0044,Dell Board Game,Toys,3,2025-09-20 15:38:29
U00778,P0131,HP Football,Sports,3,2025-10-06 15:38:29
U00181,P0169,Nike Novel,Books,4,2025-09-11 15:38:29
U00305,P0041,Dell Rice,Grocery,5,2025-12-04 15:38:29
U00971,P0038,Adidas Tablet,Electronics,4,2026-01-23 15:38:29
U00188,P0010,Generic Lipstick,Beauty,3,2025-09-07 15:38:29
U00715,P0097,Samsung Shoes,Fashion,5,2025-08-26 15:38:29
U00415,P0019,LG Dinner Set,Home & Kitchen,4,2025-09-17 15:38:29
U00405,P0080,Apple Badminton Racket,Sports,5,2025-10-21 15:38:29
U00342,P0175,LG Novel,Books,4,2025-12-15 15:38:29
U00595,P0053,Apple Novel,Books,1,2025-11-21 15:38:29
U00066,P0030,Generic Remote Car,Toys,5,2025-11-02 15:38:29
U00911,P0035,Apple Dinner Set,Home & Kitchen,2,2026-02-06 15:38:29
U00149,P0094,Sony Self-Help Book,Books,2,2026-01-28 15:38:29
U00368,P0171,Samsung Puzzle,Toys,4,2026-01-27 15:38:29
U00457,P0001,Nike T-Shirt,Fashion,5,2025-08-29 15:38:29
U00057,P0067,Dell Mixer Grinder,Home & Kitchen,5,2025-10-05 15:38:29
U00111,P0188,Sony Badminton Racket,Sports,5,2025-11-09 15:38:29
U00784,P0118,Apple Vacuum Cleaner,Home & Kitchen,4,2025-08-18 15:38:29
U00687,P0138,Generic Gaming Console,Electronics,5,2025-11-09 15:38:29
U00954,P0149,Puma Puzzle,Toys,5,2025-12-31 15:38:29
U00784,P0009,Apple Face Cream,Beauty,3,2025-09-24 15:38:29
U00402,P0039,Nike Dress,Fashion,4,2026-01-26 15:38:29
U00599,P0153,Generic Novel,Books,1,2026-01-19 15:38:29
U00394,P0071,Generic Shoes,Fashion,5,2026-01-17 15:38:29
U00334,P0029,Puma Vacuum Cleaner,Home & Kitchen,5,2025-10-11 15:38:29
U00010,P0128,Generic Perfume,Beauty,3,2025-12-09 15:38:29
U00223,P0064,LG Cooking Oil,Grocery,5,2025-12-18 15:38:29
U00483,P0110,Nike Handbag,Fashion,3,2026-01-01 15:38:29
U00066,P0025,Generic Badminton Racket,Sports,5,2025-09-26 15:38:29
U00086,P0176,LG Snacks,Grocery,5,2026-01-24 15:38:29
U00362,P0053,Apple Novel,Books,4,2025-10-12 15:38:29
U00447,P0049,Apple Laptop,Electronics,5,2025-11-16 15:38:29
U00572,P0066,Samsung Face Cream,Beauty,3,2025-08-17 15:38:29
U00560,P0183,LG Pressure Cooker,Home & Kitchen,4,2026-02-04 15:38:29
U00891,P0074,Adidas Cricket Bat,Sports,3,2026-02-09 15:38:29
U00803,P0125,Puma Sunglasses,Fashion,5,2025-09-23 15:38:29
U00797,P0161,Generic Sunglasses,Fashion,2,2025-12-15 15:38:29
U00817,P0074,Adidas Cricket Bat,Sports,5,2025-09-24 15:38:29
U00875,P0088,Sony T-Shirt,Fashion,5,2026-01-15 15:38:29
U00384,P0037,Sony Bed Sheet,Home & Kitchen,2,2025-09-10 15:38:29
U00665,P0153,Generic Novel,Books,4,2026-01-01 15:38:29
U00421,P0008,Sony Lipstick,Beauty,4,2025-10-06 15:38:29
U00273,P0008,Sony Lipstick,Beauty,5,2025-11-20 15:38:29
U00035,P0147,Samsung Cooking Oil,Grocery,3,2025-09-30 15:38:29
U00989,P0010,Generic Lipstick,Beauty,5,2025-11-12 15:38:29
U00051,P0190,HP Coffee,Grocery,3,2025-10-30 15:38:29
U00360,P0099,Samsung Self-Help Book,Books,4,2025-11-16 15:38:29
U00556,P0064,LG Cooking Oil,Grocery,3,2025-09-28 15:38:29
U00011,P0199,LG Sunglasses,Fashion,5,2025-08-30 15:38:29
U00570,P0173,Nike Dumbbell Set,Sports,5,2025-10-09 15:38:29
U00609,P0058,Apple Cooking Oil,Grocery,5,2025-12-08 15:38:29
U00512,P0149,Puma Puzzle,Toys,5,2025-10-19 15:38:29
U00545,P0134,Sony Jeans,Fashion,4,2025-10-24 15:38:29
U00386,P0048,LG Business Book,Books,4,2025-09-01 15:38:29
U00303,P0157,Sony Sunglasses,Fashion,4,2025-12-16 15:38:29
U00240,P0046,Dell Perfume,Beauty,4,2025-12-02 15:38:29
U00204,P0126,Dell Rice,Grocery,4,2026-01-04 15:38:29
U00160,P0196,Puma Business Book,Books,5,2025-10-23 15:38:29
U00942,P0065,Dell Tablet,Electronics,4,2025-09-06 15:38:29
U00948,P0150,Samsung Shoes,Fashion,3,2025-12-17 15:38:29
U00497,P0166,Dell Board Game,Toys,5,2025-08-31 15:38:29
U00511,P0094,Sony Self-Help Book,Books,5,2026-01-29 15:38:29
U00297,P0065,Dell Tablet,Electronics,5,2026-02-10 15:38:29
U00259,P0010,Generic Lipstick,Beauty,5,2026-02-04 15:38:29
U00640,P0145,Generic Doll,Toys,5,2025-09-19 15:38:29
U00438,P0101,Dell Dumbbell Set,Sports,3,2025-11-12 15:38:29
U00973,P0043,Dell Bed Sheet,Home & Kitchen,4,2025-10-29 15:38:29
U00387,P0056,LG Face Cream,Beauty,5,2025-11-21 15:38:29
U00595,P0149,Puma Puzzle,Toys,5,2025-10-21 15:38:29
U00770,P0194,LG Running Shoes,Sports,5,2025-12-13 15:38:29
U00399,P0153,Generic Novel,Books,4,2025-10-21 15:38:29
U00662,P0183,LG Pressure Cooker,Home & Kitchen,4,2025-10-18 15:38:29
U00700,P0002,Apple Vacuum Cleaner,Home & Kitchen,5,2025-11-10 15:38:29
U00647,P0152,Samsung Gaming Console,Electronics,4,2025-12-05 15:38:29
U00956,P0153,Generic Novel,Books,5,2025-12-10 15:38:29
U00865,P0077,Adidas Yoga Mat,Sports,3,2025-10-11 15:38:29
U00257,P0014,LG Camera,Electronics,4,2025-12-12 15:38:29
U00450,P0005,LG Tablet,Electronics,3,2025-12-16 15:38:29
U00520,P0191,HP Headphones,Electronics,4,2025-11-08 15:38:29
U00393,P0121,Generic Biography,Books,1,2025-09-05 15:38:29
U00084,P0196,Puma Business Book,Books,4,2025-10-01 15:38:29
U00227,P0004,LG Jeans,Fashion,3,2025-09-11 15:38:29
U00042,P0043,Dell Bed Sheet,Home & Kitchen,3,2026-01-26 15:38:29
U00360,P0200,Apple Badminton Racket,Sports,3,2025-11-05 15:38:29
U00330,P0146,Puma Handbag,Fashion,4,2025-11-20 15:38:29
U00284,P0189,Samsung Rice,Grocery,3,2025-10-29 15:38:29
U00129,P0078,Nike Cookbook,Books,4,2025-10-13 15:38:29
U00106,P0088,Sony T-Shirt,Fashion,2,2025-12-13 15:38:29
U00253,P0102,Apple Face Cream,Beauty,5,2025-10-29 15:38:29
U00811,P0023,HP Shampoo,Beauty,5,2025-09-07 15:38:29
U00968,P0180,Dell Building Blocks,Toys,5,2025-09-14 15:38:29
U00687,P0049,Apple Laptop,Electronics,5,2026-01-01 15:38:29
U00516,P0155,Nike Biography,Books,5,2025-09-11 15:38:29
U00414,P0051,Dell Cooking Oil,Grocery,4,2025-09-20 15:38:29
U00501,P0089,Dell Skincare Kit,Beauty,3,2025-10-13 15:38:29
U00517,P0005,LG Tablet,Electronics,5,2025-08-15 15:38:29
U00806,P0120,Sony Self-Help Book,Books,3,2025-10-25 15:38:29
U00467,P0055,Apple Camera,Electronics,5,2025-10-02 15:38:29
U00743,P0136,Dell Puzzle,Toys,4,2025-11-04 15:38:29
U00422,P0004,LG Jeans,Fashion,4,2025-09-18 15:38:29
U00511,P0078,Nike Cookbook,Books,4,2025-11-17 15:38:29
U00057,P0196,Puma Business Book,Books,4,2025-11-09 15:38:29
U00678,P0178,LG Biography,Books,5,2025-09-10 15:38:29
U00410,P0188,Sony Badminton Racket,Sports,5,2026-02-04 15:38:29
U00703,P0098,HP Self-Help Book,Books,5,2025-09-07 15:38:29
U00237,P0077,Adidas Yoga Mat,Sports,4,2026-01-04 15:38:29
U00163,P0099,Samsung Self-Help Book,Books,4,2026-02-06 15:38:29
U00341,P0124,Samsung Self-Help Book,Books,5,2025-11-13 15:38:29
U00436,P0135,LG Vacuum Cleaner,Home & Kitchen,3,2025-10-20 15:38:29
U00328,P0164,Apple Remote Car,Toys,5,2025-10-20 15:38:29
